ctrl.1	ctrl.2	ctrl.3	kout.1	kout.2	kout.3
25.8443142275245	26.6835142509392	26.6566280195163	26.1506983591982	26.600737102145	26.0861639293152
33.790229554047	33.8087568267855	33.8230675019969	34.0066298249296	34.1247858920232	34.0089684731083
24.7079884414348	26.7185569146547	25.9572175539125	25.8924972366359	26.143067551302	25.976399802772
27.9266573103579	28.1460819794042	27.9961496785147	28.4375785545818	28.4646646478857	28.5072212608496
29.5863119905081	29.5754427926742	29.4757022959735	29.810462468741	29.7537888409457	30.201279690467
29.0266490612256	29.3662801873277	28.5897086297615	29.2324015666318	29.168682905035	29.0385763539362
30.9795104130717	31.0843604209633	31.4085172425701	31.0787098819715	31.0311136353904	30.7612913044102
33.2290580704852	33.4676943409244	33.4040055693755	33.7554333418928	33.7167144833064	33.8495000136058
31.1289081443423	31.3355392296776	31.3403759446071	29.3599915575713	29.635368348025	29.704246039749
28.08755048904	27.3118997535445	27.6838488509919	NA	25.6929070384248	NA
26.733761786266	26.9795649253628	26.7776857426609	26.7912896982521	26.8379781864182	26.8555496510746
26.5922063093323	24.858990998064	24.8130863668888	25.7010758607604	NA	25.4395217387292
30.7656445227591	30.6000990395105	30.6786705975902	30.3811299439374	30.4809682105708	30.4596319176161
23.4908156297861	NA	NA	NA	22.5916529110502	22.5737155961462
29.3288581470258	29.2748653424713	29.4120154711358	29.4210151679468	29.3786104569748	29.0715035661983
32.0683354440568	31.7893552228281	32.0596918117109	32.1645590267495	32.4464551843194	32.2665122000508
28.0095592170082	27.8834360736511	28.2302268848887	28.6217062623108	28.388785263232	28.1940862926263
NA	24.7286853344371	NA	25.7065137238289	NA	25.6679028462993
NA	NA	NA	25.0682521470214	24.9636694124912	25.0207700829584
25.4197622009353	25.8321939018602	24.9542914635853	25.3185863883978	24.4019101986034	25.5097827347966
NA	NA	24.519053579814	24.8124989304011	24.8667454080118	25.1558790147674
NA	NA	NA	NA	NA	NA
24.2781709446232	NA	24.943645534339	24.2090326626196	24.9869811669271	23.8542421621736
24.8480452137619	NA	25.3385813428402	24.5036093439039	24.7813176866066	24.6667116102723
33.4818343761929	33.3345805928992	33.5173526838076	33.3222749421969	33.4704849717883	33.2993928087352
NA	24.1223414378621	23.8927288274608	NA	24.2354954058049	NA
NA	22.6822179470752	NA	NA	NA	22.9025694299339
35.9574651055792	36.0884416872737	36.0091562357399	35.9286377617508	35.9210517712527	36.06986037123
25.9186392615232	25.8576628989058	25.9099472705169	24.6965728155742	25.109087771922	25.5301422071072
NA	24.129119476744	23.7753514669217	23.7966955644049	24.4016498430798	NA
24.4878140340277	24.2596151255949	24.3198958931229	NA	24.294529325714	NA
30.8185606511108	31.3083451412072	31.1404125600588	31.2713072488521	31.2692462157977	31.1624896574621
27.0887133616237	26.5123321330427	26.9921564299198	27.4253439777849	27.497698737151	27.1879188072482
28.9471230058026	28.6485251787438	29.2303414235838	29.1945325293443	29.6732040850218	29.3246372001599
24.1882773369086	NA	24.2674948102525	24.435680433333	24.4733311880969	25.177634565031
27.34638062989	27.8283853225746	27.5414121609236	27.782880364172	27.7631925061449	27.7099085806097
26.289102979993	26.3778744323637	26.2405810033691	27.1522854613231	26.7879318443934	27.423581956198
30.2512406902712	29.6294570405551	30.2906592143389	30.7542190609707	30.9767821689892	31.3984097776458
34.2207949839372	34.3389027300087	34.4801496874893	34.511827136824	34.5134752586329	34.6638420092464
27.3619374840703	26.9163857436178	26.8367750381199	27.142678133649	27.2299519549134	27.1790214339591
NA	NA	24.5896086325806	25.4352671219858	25.6838354684797	25.3761362553295
27.2997257734215	27.0340167472508	26.9197987923846	26.630620413341	27.0328614568713	26.6447144718144
24.0365760940851	24.4247675530422	24.5803216023137	25.5235770306315	25.6211472948335	25.0024730534577
28.6204832395442	29.8667778274959	29.9203952466521	29.5210324622803	29.8360376139851	29.7638098576495
32.3722820420189	32.1233372326999	32.487355971408	32.0716633879579	32.2277965222153	32.2076348002384
29.4314742353501	29.5038140336524	29.7088567660796	29.3679261601713	29.5388433937359	29.4873080485047
29.0644795208865	29.175527964979	28.7741074880001	29.5226794600669	28.9776011840784	29.0623450328744
25.8073732012407	25.279694737471	25.3121941333963	25.8407416256092	25.4636361216132	25.2960009273405
NA	NA	NA	23.9773609878383	NA	NA
30.6460716881053	30.2657301001063	30.5901371106203	29.5677400109601	30.1908410563618	29.7122395594845
27.2023778008696	27.0114799651275	26.7631925061449	26.4868785882455	26.3499609392296	25.6798956168618
25.8976067459716	25.9511370594368	26.0417438625172	25.2166008189471	25.7216368089898	25.2265568370156
31.1866561680106	31.2592896115583	31.0220118444058	30.9246484780372	30.9178372760513	30.741577796836
32.7842151125189	33.078296333673	32.7368086192109	32.8845281695682	32.5707283644341	32.8042434495948
26.9119366746117	26.5707573121255	27.1052956682271	26.8945802169236	27.0369533185718	27.2462650949805
NA	NA	25.9718692509543	26.7199932767636	26.7968688120533	25.7167790694689
28.0682521470214	28.3392612179899	28.7838171588896	28.1639415257928	28.3730603486289	28.2114112628445
29.7971317374853	29.4339628254354	29.7379409649537	30.6299259752815	30.1660267785346	30.0228717135614
27.4634958112011	28.6934854154705	27.2620373359145	27.4369831786709	28.5179204975513	27.8220152620041
NA	24.7563873282398	NA	NA	23.1082902622052	23.1395238739445
NA	NA	NA	22.3776130119202	21.4934078986227	NA
27.3993371265867	27.4231811964407	27.2430898491503	27.5741257489198	27.6656684712733	27.1849906269607
26.669255330734	25.8492628694115	26.0977617862778	26.4991748580872	26.254452133212	26.2355136658027
27.5536203887806	27.6759987993121	27.0300218156334	27.6214966748853	27.7413045484833	27.9277313120052
25.8909678040963	25.2206652717442	25.745888266175	25.1578844186597	25.5373295613973	25.6717405941236
25.2705990311828	25.5083023192451	25.7617478213737	25.2443426378549	25.7838920761952	25.8268711906575
24.9328754196278	24.9299897580533	24.4939331212894	25.0220832992124	24.9072904571808	25.2501023409717
26.2788798856895	26.4966935020784	26.8186063607434	26.3499778064443	26.5833378407422	26.5624690668121
31.3866902628756	31.8202357247051	31.3753409620879	31.4988116746036	31.1331411734596	31.4909456598509
26.1897859588602	26.0118424861474	26.9930207720656	25.8001565706524	26.0483075929451	25.8439070620513
30.4362882627596	30.4080110160163	30.5437920396006	30.5524298573687	30.5230909158949	30.3294570774549
28.8020257663949	27.9578153419724	28.3538856799061	28.4612724092299	28.9300461739313	29.1192917856149
28.3114234236301	28.7224057563221	28.857479003123	28.6836146391036	28.4322909660833	28.0448940123662
NA	NA	24.0436848345036	24.4842530350127	25.2810400067959	25.3612849496396
26.4096829128981	27.7718429564049	25.365462753815	26.524743038147	27.0596144602472	27.1247489230668
NA	24.4979575479353	NA	NA	24.7984765474673	24.4502925303786
27.6950465402339	27.4766102527916	28.0709152696138	27.7608473299365	28.1678698361513	28.2510148987313
NA	NA	NA	NA	23.4310955935393	23.3353816309408
24.8907359303851	25.1513953507502	25.1673722032999	24.749498750577	25.1213931282042	24.6890185855555
28.6750902693609	29.1301609423214	29.4280029557132	27.48223840892	28.360807910839	27.9784742879954
31.4306670105531	31.1363230953554	30.8872184768525	31.1339373120994	31.0837266314522	31.0481724521984
NA	23.8836225165359	23.9653439418815	23.2615532190826	24.6056902019566	23.9401988744676
23.3409595054619	NA	NA	NA	NA	NA
29.2880425484557	29.2752872837772	29.3630661735822	29.432967904468	29.2243963221247	29.4431038143076
25.7189487916205	25.8446973371439	26.3780894896174	24.9869377808647	25.6492449923906	25.5036396701437
28.1644691158667	27.8528144579098	27.6354721427688	28.0972795618091	28.5047234146669	28.2791013583478
27.5288762604652	27.2117825651348	27.154604907226	26.9243370000931	27.0059241453215	26.9917240645788
29.6211298236097	29.6824597532553	29.7897050189038	30.0081169758861	29.9572618430049	29.8404715226291
30.0457013039019	29.604665598189	30.151221134428	29.6650754424684	29.759990707423	29.6668876502537
27.536010603749	27.4177197824266	28.004692559984	27.4877680426762	28.0989867151559	27.7027939057151
28.1970898551638	28.0334392177036	27.7687549544832	27.8774805471975	28.3810886763266	28.1779766565706
28.8054432728115	28.2897362270309	28.8341245746688	28.3206190571777	28.6255433122406	28.4526978480245
27.4150619206086	26.3936208881206	26.9901015395258	27.1734087528888	27.3040854257204	27.0532056876151
NA	NA	NA	23.8209447607273	24.2547224341179	23.8160688096181
29.7533106681791	29.5307561634428	29.8380232849664	29.6663459201216	29.9937496581734	29.6272318661122
NA	NA	NA	NA	24.9770989099592	24.4195693401582
27.9282397707017	27.4638075935873	27.1542185917757	27.38302697911	28.04541489732	27.1941332714127
30.528037890442	29.8383840226091	30.1184256365013	30.4899892825928	30.3704643587233	30.5298072116757
28.8350286889059	28.6846515746409	29.1666972537603	28.7600541783883	28.7957856727673	28.4795427176448
25.4576686891382	25.6273953941775	24.987761893022	NA	NA	NA
29.9942893364892	29.6340010203251	29.6623953027621	29.6610193741243	29.5013672280427	29.729424602745
24.3350408180501	24.2534245276561	24.5023957712879	24.794168735554	25.2052336441814	24.3442146239793
25.117157646601	24.9581916000106	24.4168021654687	NA	25.4040563407869	NA
30.8452807852244	30.4724715213348	30.7046253339717	30.4659687307	30.8890334161294	30.6422028334379
31.67122262135	31.2874151629153	31.4907544351119	31.340906464228	31.3806656152418	31.3389425664058
30.464216705742	30.2125712653521	30.1957765659173	29.9605796559832	30.1190443674972	29.8461181443919
29.1042710889391	28.6658378633106	28.7650279560047	28.2812699930687	28.755381606504	28.1058451426533
30.3392612179899	30.6068199553744	30.7427826868374	30.6887918798587	30.4383720071198	30.7666715488152
23.5555524523102	NA	23.7776606629985	NA	24.4843759745135	23.8010452032896
NA	25.8779953274498	25.1829468275684	25.0065448940931	25.3581352518574	25.6238283657961
NA	24.8323870854493	22.7530134836511	NA	NA	21.9606326790226
29.7057131901687	28.8417915456329	29.0224219997753	28.1028955095575	27.5665247890513	27.0705058782828
26.6068199553744	27.1735993712469	27.2070412877363	27.2521435032173	26.8259013116019	26.4012103865637
NA	NA	25.2931965819325	26.6038524636716	26.7953831566838	26.1005114023934
NA	24.5032453792951	23.6974215221453	NA	NA	24.150117275571
25.5811265493525	NA	NA	24.6856008876802	24.8612175625108	25.1943023823783
23.2809338469184	22.9209074324389	22.3748834698782	24.354743320895	24.2056811071079	23.3950602465865
32.8447197818183	32.8679488612074	32.9081326927395	32.5288762604652	32.547359109768	32.6336330052025
25.8553833091905	24.997097799319	25.1184256365013	25.0604393287893	NA	24.9265102795011
31.658808346809	30.7766665302971	32.4176242245539	31.3980529461938	31.0714396325367	30.3789617969763
30.8980019207256	30.508714117906	30.8921497806776	30.1876592894112	30.0338067632549	30.491614746906
26.2924595370962	25.9960850112187	26.0462062824418	26.0638575022734	26.5791708983318	27.3885389504452
NA	NA	NA	25.3140283246399	25.9600272167497	25.2313993311465
NA	NA	NA	NA	25.7837672118577	NA
NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA
28.2868756133195	28.5491462299037	28.0028163887856	27.9853858714136	27.8749038870793	28.0592534319037
27.6399627570808	27.8250521322386	27.8266893879931	27.5965490991345	28.3977062253946	27.9547130090708
NA	NA	NA	NA	NA	NA
NA	NA	NA	24.6462536984939	24.7763057133849	24.7564891343961
27.2741766468836	27.379643565766	27.3534650813664	27.6352645458132	27.4368243702563	27.614633355436
NA	23.9848537139932	24.2642765029648	24.8081346280759	24.8774571437302	25.3804034614917
26.4036176168097	26.257854229211	26.5396829042275	26.5823331284411	26.0459355942762	26.6555366189605
30.4427282128588	30.3786517955338	30.3807172146996	30.022210321242	30.02946901352	30.1556908651553
27.5362329844879	27.2511503778957	26.4740742708024	27.4545031302676	27.2123393394548	27.7502146521467
31.3525814251034	31.6203433994742	31.7004558711904	31.7114930712921	31.6048776448859	31.8201976764414
28.2146569223482	27.7658499864682	27.8554902454605	28.2653500699553	28.5067674285526	28.6092529798869
30.2510148987313	30.3589861805367	30.1856523486436	30.4801015246076	30.7293921866382	30.4831807121507
NA	NA	NA	22.0547049961802	NA	NA
30.157860331791	30.2159300077823	30.1641094162909	30.4314144564074	30.5241190423645	30.4231210728742
32.8739364518633	32.9723034978957	32.9557559433192	31.9838988683053	31.798770074898	32.1067126363612
NA	NA	26.4019590100337	25.7093827691994	26.5655228216549	NA
22.5524129997172	22.460114884598	23.4101521530584	22.1440445268331	NA	NA
31.023268403461	31.2031483154068	30.9502555929506	31.0737394612782	31.0804899668554	31.1380945852016
26.9073592295377	28.7028599435263	27.3051297848473	29.0393087395699	28.56267285169	28.7449008522502
25.2514032383014	NA	23.7131381141401	23.517252237289	NA	23.8832496066687
24.9825055345494	24.5610417661111	24.7084621378462	NA	NA	NA
24.859465023053	24.5629639230198	23.8738953948087	24.0423493920794	NA	23.6379886086261
26.1272901803758	26.8994288404933	26.9609110180122	27.469641072062	27.5119402110372	27.3435031941154
30.5029420052974	30.1953072441692	30.3282803713911	30.5999217497971	30.5514217167153	30.4005998081356
25.1469365415277	25.3753078153535	25.4392997929625	26.4458328821879	26.7378926267142	26.1690558068699
27.6536930062381	28.0624994391506	28.1965740626679	27.8140893512135	27.8913966722408	27.4983837233351
32.2805179788338	32.3513181193827	32.7460709277849	32.1070245569368	32.1511908863953	32.0926689520729
29.3027135560638	29.9384556258054	29.3823880393488	29.8989389463403	29.4803904777829	30.1275558673527
NA	NA	NA	NA	NA	NA
26.6981637310534	27.0925492449045	26.570699416162	26.5655082952714	26.5736491519762	26.9021921837948
33.3292432022724	33.4235468941632	33.2902197702171	33.2383423139671	33.1034333921976	33.2871949629621
26.4353148178	26.1255965063045	27.0069942351502	26.2224905463862	26.7839420189044	26.731432980206
28.3930480166103	28.2583126285438	28.3736826917434	27.3249161207014	27.8800526135919	27.6197489279111
26.3480705621916	25.4274875369569	26.0713654659395	26.498551114947	26.1264632856273	26.368713063184
25.150117275571	25.0039745426559	24.6884317446322	24.9649034646574	24.5243843669657	24.650587684384
30.4053757707239	30.215467197596	30.3292432022724	30.2630453911838	30.7724251546264	30.2395662274446
NA	NA	NA	NA	NA	NA
26.180255196198	25.6880048012514	25.8138937017018	25.2606921656157	25.3394311367276	24.7761550848458
29.6559459909304	30.0611091873842	30.0760993599681	30.2559741678178	30.3357521735955	30.109610898189
27.1416066927971	26.6668199451106	26.863251626384	25.8569034358148	26.4352830207657	26.6680381518132
25.730733604718	24.5430360695576	23.8662737694967	26.2692261480327	25.8027468874244	25.3603809529031
27.6409970706925	26.8850666325211	27.0288633204477	25.5979843268472	26.6711466813722	26.7756779906926
27.047496558515	27.0493674889455	27.5319275368689	26.9769460092075	27.8419414718534	27.2915816115285
31.6509146050814	31.7991175959533	31.5249596921159	32.0144494197574	31.9569850138684	31.9105649654131
28.7912896982521	28.4724327855472	27.991129350581	28.7952283128974	28.9536034143069	28.2378125783586
NA	NA	NA	22.5724439592898	NA	NA
27.4023494420352	27.2907910214781	28.5481174131032	26.7512367528206	26.3951092903219	26.4878140340277
31.0005483269609	30.8322089952597	30.9654733065155	31.3742011060078	31.2368323394586	31.3332480953066
29.9332582377284	30.0489519362557	30.2675171345265	29.7775133111763	29.802149060491	29.5841984661649
31.2761418919204	31.0877148648693	31.3197473413446	31.6312277725613	31.3314873118956	31.4959562653768
28.9238838211854	28.9367158836462	28.9102504316151	28.3509810509448	28.3977062253946	28.3739315538389
27.2336133870948	27.3206190571777	27.012013052759	27.4471895696596	NA	27.4524622097976
28.5020315003502	28.8262347810756	28.6842502686464	28.6066081939863	27.6538979684776	28.1988702662613
25.7839919598848	25.2892613178125	25.7994650333168	24.4034063317465	24.2729139251651	24.8253676000671
28.1119253228214	27.5478233306395	27.6856543515221	27.4833921650454	27.194509046642	26.9184345416533
27.6933857118313	28.531369858613	27.9547130090708	28.3180777734021	28.0781627004212	28.5128068190352
26.3339326197947	26.1351417081611	26.7375058624813	26.527116985142	25.5454832399306	25.7269459119117
29.77330587285	29.0547329381083	29.4377967975352	27.7434248836167	27.8379781864182	27.7080016017689
26.689658503526	26.1538708194027	26.0184584620242	26.0790991452794	25.9638016828677	25.4806215986615
27.3729358477839	28.1078414691778	27.5346013958238	28.0234799268161	27.8733791492819	28.1678698361513
26.7584983353137	26.1826627374111	26.5806091349586	25.5534153211046	25.5067296027496	25.1632697683532
27.7479762791804	27.6963074923476	27.7231873165638	28.0842083368715	27.9687311194516	28.0469244010453
28.4563061563365	28.3454503226532	28.6364059595779	29.1152039507974	29.0887386310556	29.4844297572509
26.1114577599599	25.6954846801153	25.8993135862459	26.1463150920066	26.1841961600967	26.0589542256766
26.8239595952376	25.239689130677	25.5537668478478	25.1810897598904	25.5425933666315	25.4425621263038
25.4991748580872	24.855953544392	24.6123992435267	24.8395167535609	24.774949490034	24.5221107097452
29.5120344327789	29.2830158082002	29.4079502568914	29.2911204866513	29.2507664872154	28.7989708750517
27.3385813428402	27.3034758669193	27.8018099763693	27.7197974933909	27.8579831775265	27.4606086254193
32.1554194522976	32.0844871454608	32.0095859115848	31.9981959784194	32.185475131523	32.2100180275447
27.9335396568341	27.6471187923686	27.9061552397264	27.8504914208646	28.2697701086626	28.1824354250002
29.1443810603912	28.9915078333073	28.7907927313024	28.4932765630739	29.0754874326843	28.8846009465774
32.1629097695888	32.1273098625706	32.166834902081	32.2677403582683	32.232550240897	32.2726703684183
27.8350889430476	26.3856292792477	26.0716927932332	27.1136649170732	26.3369313138439	25.8101713108432
26.4223633011761	26.0021511023639	26.4337241069703	25.8397570065283	25.6110205184078	25.6557276736688
29.5165874242197	29.3968084432566	29.1917118724198	29.1960815432022	29.2498176132466	29.283700298158
27.4125606730221	26.5126636762157	27.3735997281711	26.3152210275123	26.91067932434	26.5608668975174
NA	NA	NA	25.8218936541277	25.7434505655428	25.508060474425
33.4157620978559	33.6721926138136	33.7687036946203	33.4182779151137	33.6881248918483	33.6101687084236
34.4960753536629	34.4572728846043	34.540400908239	34.5153565238265	34.3973900249679	34.4802700876597
24.8222584470094	25.0603568631549	24.3507703431729	25.9255372362005	25.787060012426	25.5551428368098
30.0816966319392	30.0676625228194	30.3331947697955	30.375858780923	30.2930737672722	30.0562068835029
31.0989239879209	31.1339985353395	31.1614088070521	31.3556298546821	31.3303656934226	31.4602668528984
30.0708641020502	30.0523248423026	30.4523836551685	30.1958938725028	30.5639276775653	30.4081122755384
30.7003318412976	30.348577156113	30.2811815411487	30.2215874162568	29.9622357055711	29.96897824796
26.0007121763305	26.4970286582668	26.4182507677088	25.5345123469873	NA	26.3904098737813
30.4026340654395	30.0302586659978	29.8856194394124	30.0118531471515	29.7427505694933	29.9964460332054
31.1693163028854	31.172657948185	31.0727177677617	31.5754698426145	31.6269708786768	31.5064458776103
28.3815838097646	28.1894278039638	28.5593213037012	27.9417329835068	27.9450308291307	27.9632284236322
NA	NA	NA	NA	NA	NA
NA	24.3529938653817	23.9856355919136	26.4608585563479	26.3533809469421	26.4650073270951
26.785688925412	26.6631591409186	26.5452770122725	27.5857749472685	27.3779075201817	27.4118336913786
29.0532574853008	28.2487098042675	28.1844704897744	28.013025376899	28.3378161001307	27.746631586517
31.382934247345	31.2180108182982	31.5741618483341	29.5066917759547	29.7902645162766	29.716366976476
30.9558078970698	31.0401583640721	31.1817485344991	30.7629549928985	30.7923451849558	30.7643794861978
33.6374169128331	34.0839326435851	33.8804832786363	34.0384586144164	33.8733498116027	34.0707201835472
30.4613895158529	30.3133278004044	30.3688004703637	30.2460385233206	30.3106219684831	30.3552097644
25.5762612796551	25.7729127615049	26.0738186123236	26.253713052239	25.8595598093637	25.3749431510031
32.8075098578217	32.7025008264541	32.8888701650606	32.6918311058001	32.8189796018774	32.6560611058706
29.2224629079324	29.4011900381121	29.0705314686448	28.9639449620921	29.0051210567507	28.852010752936
28.0848165770692	27.7674926435785	28.0243785552484	28.0845631748166	28.4371816646093	27.7793776127314
23.3649286695735	24.1240783882661	22.8143289857118	NA	NA	NA
26.9287480502618	27.7108939607729	28.3096899879094	27.0986855995516	27.6829787293885	27.5747032311814
28.3924339731702	28.3579171992067	29.3407473288248	27.4277432716039	28.6562188410571	28.0748497323101
26.9142199623256	26.62784065325	27.5020315003502	27.328601386421	27.4482929090869	27.5946996722437
26.344129948342	26.2171927241981	NA	NA	25.6154614862315	25.9399971913948
31.7689599757239	31.7493916543967	32.1526420770699	31.7694329904956	31.8076250078124	31.6204308011063
24.8569034358148	24.4617641931802	24.8158734283826	25.3265627980563	25.5015456626487	24.9061896533828
30.5593760109904	30.3680719153371	30.5224362719083	30.4029389567881	30.6440095901436	30.4394622923182
NA	NA	NA	NA	NA	NA
27.870207227797	27.9295947851238	27.9394928603272	28.7136822218579	28.0585311040661	28.4948029823465
27.8773635260642	28.3162659925242	28.0624994391506	28.259704909647	27.9827231192027	28.1290801614318
25.5605754027514	25.2457575250365	25.4511419240098	24.6975805990589	25.5089067539863	25.4816072986167
25.7124298111846	25.3949621541139	25.3070598584689	26.000669201247	25.7667347265446	25.3952237192212
26.1701452752921	26.5934891484593	26.5321802800148	25.8929603811153	26.3516803801418	25.5582413219302
31.4695634472986	30.9799192050577	31.7475521959769	30.916343029371	30.9758943776411	30.7093992037071
26.1879376794518	26.132045458447	26.071897335085	26.1161067482228	25.9033420165175	25.4409160451131
32.0805535007117	32.1870102905065	32.1738495196266	32.0329862202741	32.1195082416663	32.176764717097
24.4775986963131	23.9187074950248	NA	24.4793268445901	24.2042636648047	24.2737677171953
24.2967011627767	NA	23.9973993434978	24.3921145672656	24.5510989628635	24.4837611722196
26.6683087247774	25.8979067425422	26.6837819371893	26.5352542527318	25.1736374918964	26.5856317019682
NA	NA	25.008341419222	24.8846475219367	25.4208545919501	25.3600794947367
25.1693234718354	24.2800842865596	25.5012115542975	28.5569486596086	24.5556109593175	24.803165834938
26.5404369376341	26.8657311945238	26.2818890047112	28.2632469177421	27.7958785451481	27.9129646012963
27.814395000468	27.0020652366034	26.9441372428272	26.7912896982521	27.2743544062531	26.6374082752079
29.7743588833466	29.6327017241721	29.7617192932953	28.9704875586165	29.0696099295252	28.9687311194516
28.1579325911905	28.0324411217992	27.8825618013038	26.746118992786	26.1716729674396	27.3739315538389
28.9702955522035	28.7178055194782	28.7346987166461	28.191829509961	28.2435892793908	28.1775965498523
26.8830864282866	27.5412644421869	27.0565169960053	27.2895603529552	27.411429654341	27.4124799153719
NA	NA	NA	NA	NA	NA
28.5101299592715	27.9453657813532	28.4657547084143	27.2471710259621	27.7542987172687	27.3451118803219
28.7911654725629	27.7105655754937	28.9173820505234	28.70898828484	28.9195715068322	28.7462791978921
27.9157591412171	27.5887083459173	27.9170689996291	28.0114799651275	28.0121729406449	27.9427958247474
29.5946462881941	29.5491462299037	29.5199084302476	28.2546233296658	28.1941802486694	28.2074137162743
27.3384113239795	27.3743462286257	27.8181796811752	27.6324937281546	28.0636826719069	27.9941004720418
25.2959308851004	25.690351427838	25.4457539657519	NA	NA	NA
NA	NA	23.5833665365292	23.8993827398993	23.1614025597852	23.2958608394595
31.3343141918199	33.0229378361198	33.37425293719	33.4850778736334	34.4358289381806	33.9288362750006
26.8652592242764	26.4247995826818	27.4718903752883	26.2405264147605	26.7306558753982	26.3927205592995
28.6571734103331	27.2696363668668	27.4483716867668	27.3831918208653	27.2115040973763	27.5033212128277
29.1037960370596	28.8137224866112	29.0232155177761	29.3692582309954	29.2800754343392	29.1854396854864
24.7669368766891	24.4879979847737	25.4659414932633	24.2017237080907	22.9804150505163	24.3460424057551
29.5598135946375	28.7787825513248	29.2735543165528	29.4758182371769	29.1491870546752	29.203451738485
25.8819903237598	25.3637262566347	25.1519759199303	25.7492685638927	25.4064588310022	25.6618824556179
29.4514996207328	29.7981829603042	29.536010603749	29.4134285323791	29.4930665540689	29.5909223284942
27.4684762618358	26.6849859110519	27.7770586202685	26.3701442093267	26.0664055627733	26.1330456072923
25.5280863428623	25.8132087193895	25.8569034358148	25.4601086336311	25.3637262566347	25.2899648312808
23.7469390553579	23.277816343407	23.6197489279111	NA	NA	23.0675466205085
23.1580308581661	24.9284995804055	24.2408902998082	23.9489560468501	25.0968775849213	NA
25.4097314620618	25.4837919185576	25.4658481038616	25.229273570216	25.0783459657284	25.2161567305871
25.50451885391	25.2779227329237	25.6311202018473	24.8450324746265	25.0220832992124	24.205979338642
NA	NA	NA	25.0586652780129	24.7809674146701	NA
26.2900879108747	27.1682525138832	27.1280969302611	27.5622361345561	27.5688455175118	27.5206578822338
29.3325547098733	28.9129931443631	29.4459078488039	29.2159300077823	29.3889699702286	28.9387921079062
27.2232457925002	27.3442654269763	27.3774111232135	28.3043030628915	27.0104131985594	27.5841984661649
NA	23.2707059542438	23.5748475656362	24.5278477921544	23.9858092850322	24.7947141123136
NA	29.4529727106544	28.7317890133991	NA	NA	NA
23.9596956516413	24.7802165454589	24.5979843268472	24.4883045172387	24.0781423361721	24.6241631496097
30.2670705833998	29.884761043076	30.2064125964878	29.9895602920834	29.9829134788589	29.9276182968439
25.2212555121292	24.4849905149219	24.0173331231025	24.823570938166	24.0961939670613	NA
NA	25.6068764198288	25.4919166902905	25.5859468228568	25.2223984161478	25.4271678048867
25.114896275369	NA	24.5803791134274	24.9069694761612	25.3049731791655	24.9134668767979
30.5112616327829	30.5690085533463	30.6653465715981	31.139802927664	31.3691125956396	31.4132671096971
26.1660315687484	26.1197122990592	26.128608294097	25.4041538168885	25.7939703656055	25.864102244206
26.5725943020638	25.8442423831435	25.8667454080118	25.8855088949787	25.9017780195723	26.1285886296084
26.1764746511999	25.8373526745258	25.5163507218932	25.8635115905991	25.7358028669927	26.1404564436512
26.4681033238525	25.8174357378858	26.0571783466358	25.80405261651	25.903204084968	25.6627789698094
NA	NA	NA	25.0960732949822	24.4228444721911	NA
28.9132500065557	27.3800566022259	27.9534369014618	27.8585760983966	28.1603391691838	27.5374184365192
NA	25.2689228678211	24.8225988371651	24.9316136528398	25.3108776160494	25.0976814267256
25.8630861702176	25.2893668667053	26.365462753815	NA	26.0118638080767	25.7705455403718
24.4356168546784	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA
29.9226651970323	29.9216725331817	29.5636913445251	28.4865410654771	28.208762964359	28.3970533483427
29.6320949852833	29.5618538985899	29.8732177846632	28.0075824464095	27.9839192485683	28.1514147068207
NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA
28.5214069450964	28.4157067005258	28.2928982996192	28.823078893898	28.7655338763328	28.4502217249976
23.8648579281313	24.4721538571703	24.5771549552378	25.2397983692057	25.3291661994444	24.6986406637973
NA	NA	27.0867915885785	26.1771402895572	24.7936727595312	25.3182760683706
36.0816728259415	36.1493559137304	35.9584593820078	36.2319390059175	36.2899965637432	36.3595033564907
26.980327881244	26.4669061632574	26.2098879235748	25.9544024085503	25.9195260454246	26.27930508317
NA	NA	26.3812619923601	25.8592280300273	27.1841393957191	26.785688925412
26.0403439077725	25.866863293553	26.9316812754717	25.5464256197087	25.7493708736199	25.5544403681211
29.2635827327947	29.0683034073046	29.6694918852076	29.4767068103229	29.3416382610806	29.388559478117
26.1459459796561	25.3332672920081	26.6980312217499	25.7142392280012	25.855834763977	26.4782624266505
31.1316089016746	31.5404240041086	31.1960698144987	31.3001841564354	31.2610846365307	31.0476525620879
27.6973684926093	27.3534650813664	28.0214162500133	28.1701166156084	28.0885111902331	28.1663381093548
22.2608070024415	22.7048686893965	23.3738486045768	23.1851343408971	22.330684962769	23.0825181107961
27.9125649390548	27.6623443658362	27.6480793997746	28.348408311237	28.619643995732	28.3615192267279
24.2038904220942	25.0066732915337	25.1847258532807	NA	NA	NA
27.6084424275372	27.8210421118553	27.0624994391506	28.7585936392459	28.1240093449295	28.3836862331528
29.2415677911451	29.4111871777936	29.5143879786246	30.2118753757779	30.4080110160163	30.6240097166719
25.5435376353713	25.0654197505611	25.3698614209033	25.0829809385647	25.2533884580257	25.2274752246212
NA	NA	NA	NA	NA	NA
